Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
055550,KR7055550008,신한지주,KOSPI,,83900,1,1000,1.21,83000,83900,81800,1652599,137406453250,40733024962600,485494934,STK
015760,KR7015760002,한국전력,KOSPI,,61200,2,-4800,-7.27,64400,64700,60100,8221947,507826047650,39288201512400,641964077,STK
032830,KR7032830002,삼성생명,KOSPI,,185100,1,6300,3.52,180500,185900,177000,518798,95166405340,37020000000000,200000000,STK
010130,KR7010130003,고려아연,KOSPI,,1580000,1,25000,1.61,1554000,1607000,1533000,67427,106914605500,32979291020000,20872969,STK
267260,KR7267260008,HD현대일렉트릭,KOSPI,,884000,2,-4000,-0.45,880000,902000,871000,158561,140576264000,31865667340000,36047135,STK
009540,KR7009540006,HD한국조선해양,KOSPI,,436000,1,11500,2.71,428000,436500,426500,266054,114932983500,30857078576000,70773116,STK
006400,KR7006400006,삼성SDI,KOSPI,,373000,2,-11500,-2.99,402000,402000,362500,3366383,1284253309500,30058402690000,80585530,STK
005490,KR7005490008,POSCO홀딩스,KOSPI,,368000,1,8500,2.36,371000,390000,360500,1620917,604981334500,29783326336000,80932952,STK
086790,KR7086790003,하나금융지주,KOSPI,,101100,1,600,0.6,100900,102300,99600,679042,68529168550,28138739795400,278325814,STK
035720,KR7035720002,카카오,KOSPI,,61000,1,2600,4.45,58500,61300,58300,7214439,435142766900,26992208420000,442495220,STK
010140,KR7010140002,삼성중공업,KOSPI,,30400,1,300,1.0,30250,31000,30100,5169454,157815500139,26752000000000,880000000,STK
051910,KR7051910008,LG화학,KOSPI,,358000,1,7500,2.14,359500,369000,350500,541858,194132066750,25272058794000,70592343,STK
064350,KR7064350002,현대로템,KOSPI,,207500,1,1000,0.48,208500,210500,202500,631848,130751689500,22647025797500,109142293,STK
000810,KR7000810002,삼성화재,KOSPI,,492000,1,2500,0.51,487500,492500,483000,81180,39706720500,22637488260000,46011155,STK
298040,KR7298040007,효성중공업,KOSPI,,2347000,2,-2000,-0.09,2358000,2472000,2300000,54851,129682979500,21884714156000,9324548,STK
316140,KR7316140003,우리금융지주,KOSPI,,29550,1,450,1.55,29050,29550,28750,1934125,56663083775,21691955256000,734076320,STK
034730,KR7034730002,SK,KOSPI,,296500,1,5000,1.72,293500,301500,290000,210210,62559136750,21497051439500,72502703,STK
196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,387500,1,17500,4.73,371000,391500,370500,1748539,668934639500,20733492850000,53505788,KSQ
009150,KR7009150004,삼성전기,KOSPI,,272000,2,-11000,-3.89,288500,291500,267500,1221617,339446587250,20316685312000,74693696,STK
006800,KR7006800007,미래에셋증권,KOSPI,,34800,1,4950,16.58,31450,35500,31050,23963619,805617629000,19734583543200,567085734,STK
267250,KR7267250009,HD현대,KOSPI,,249500,1,6500,2.67,243000,253500,242500,176298,43970038000,19708774707500,78993085,STK
011200,KR7011200003,HMM,KOSPI,,20350,2,-200,-0.97,20600,20600,20200,1759967,35797524150,19194892689500,943237970,STK
003670,KR7003670007,포스코퓨처엠,KOSPI,,214000,2,-3000,-1.38,224000,224000,209500,645104,138405013250,19034491080000,88946220,STK
086280,KR7086280005,현대글로비스,KOSPI,,251500,2,-10500,-4.01,259500,260500,247500,902289,228503057750,18862500000000,75000000,STK
096770,KR7096770003,SK이노베이션,KOSPI,,111400,2,-800,-0.71,115000,115300,109600,474343,52883336950,18832480583200,169052788,STK
138040,KR7138040001,메리츠금융지주,KOSPI,,107400,3,0,0.0,107600,108800,106500,242730,26111543150,18818818420200,175221773,STK
066570,KR7066570003,LG전자,KOSPI,,105600,2,-600,-0.56,106200,108600,104700,1221871,130096643200,17200802467200,162886387,STK
033780,KR7033780008,KT&G,KOSPI,,144900,1,900,0.63,144200,145000,143100,315179,45464140650,17094815860500,117976645,STK
272210,KR7272210006,한화시스템,KOSPI,,90400,1,2100,2.38,90000,94200,89400,2533737,231376760200,17078312765600,188919389,STK
247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,우량기업부,174300,1,1900,1.1,176700,177000,167200,1003581,172067951150,17046774259200,97801344,KSQ
024110,KR7024110009,기업은행,KOSPI,,21050,1,50,0.24,20950,21050,20800,1072447,22460324400,16785814542450,797425869,STK
042700,KR7042700005,한미반도체,KOSPI,,171100,1,700,0.41,169800,173800,168900,644666,110314037800,16307917420000,95312200,STK
352820,KR7352820005,하이브,KOSPI,,380000,1,11500,3.12,382500,393500,373000,517257,196994833250,16229676120000,42709674,STK
047810,KR7047810007,한국항공우주,KOSPI,,162900,2,-2800,-1.69,165700,167500,161800,779416,127685420400,15878694930300,97475107,STK
0126Z0,KR70126Z0002,삼성에피스홀딩스,KOSPI,,638000,2,-2000,-0.31,635000,646000,624000,131560,83419783500,15875385262000,24883049,STK
000150,KR7000150003,두산,KOSPI,,946000,1,46000,5.11,913000,958000,904000,206662,194243790000,15319367910000,16193835,STK
010120,KR7010120004,LS ELECTRIC,KOSPI,,509000,2,-8000,-1.55,519000,524000,502000,167100,85382658500,15270000000000,30000000,STK
003550,KR7003550001,LG,KOSPI,,93300,1,4600,5.19,89000,94600,88800,581939,53994188350,14388873880500,154221585,STK
086520,KR7086520004,에코프로,KOSDAQ GLOBAL,중견기업부,105900,1,900,0.86,109700,109700,100500,3553071,369197036050,14378694496800,135776152,KSQ
030200,KR7030200000,KT,KOSPI,,54200,2,-700,-1.28,54900,55300,54200,692056,38376655353,13659575327000,252021685,STK
018260,KR7018260000,삼성에스디에스,KOSPI,,174500,1,5300,3.13,171000,176900,169500,441588,76826134500,13502426100000,77377800,STK
017670,KR7017670001,SK텔레콤,KOSPI,,62700,1,1000,1.62,62000,63500,61900,1123298,70430176400,13467336323100,214790053,STK
307950,KR7307950006,현대오토에버,KOSPI,,447500,2,-18000,-3.87,465500,477000,445500,217148,99138040750,12272231945000,27423982,STK
000720,KR7000720003,현대건설,KOSPI,,109200,1,5200,5.0,105400,122000,105100,4604938,522450832200,12160049538000,111355765,STK
079550,KR7079550000,LIG넥스원,KOSPI,,528000,2,-1000,-0.19,532000,539000,517000,85741,45136540000,11616000000000,22000000,STK
259960,KR7259960003,크래프톤,KOSPI,,238500,1,2000,0.85,236500,239500,235000,79135,18786790500,11305813693500,47403831,STK
323410,KR7323410001,카카오뱅크,KOSPI,,23500,1,2100,9.81,21450,23900,21450,7025099,161000340600,11209768769500,477011437,STK
010950,KR7010950004,S-Oil,KOSPI,,99500,1,1000,1.02,97400,99900,97200,328705,32474006750,11201987804000,112582792,STK
047050,KR7047050000,포스코인터내셔널,KOSPI,,63300,1,600,0.96,63600,65400,62600,996000,63467918350,11135912480400,175922788,STK
298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,198000,1,18400,10.24,179000,198600,179000,1714340,327815999300,10914782670000,55125165,KSQ
071050,KR7071050009,한국금융지주,KOSPI,,195800,1,9200,4.93,190400,199200,188900,495615,96604167600,10911149233600,55725992,STK
277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,539000,1,38000,7.58,504000,578000,495000,647142,349057603500,10456523462000,19399858,KSQ
278470,KR7278470000,에이피알,KOSPI,,276500,2,-9500,-3.32,282000,293500,270000,607531,168510165500,10349576107500,37430655,STK
005387,KR7005382007,현대차2우B,KOSPI,,287500,2,-9500,-3.2,295500,295500,279500,693574,198033827750,10052129875000,34963930,STK
326030,KR7326030004,SK바이오팜,KOSPI,,120400,1,4200,3.61,117400,120400,116500,244239,29047451250,9428915300000,78313250,STK
003230,KR7003230000,삼양식품,KOSPI,,1235000,3,0,0.0,1261000,1275000,1223000,46121,57325041000,9303273525000,7533015,STK
039490,KR7039490008,키움증권,KOSPI,,343500,1,17000,5.21,334000,345000,324500,281614,94705321250,9283335507000,27025722,STK
377300,KR7377300009,카카오페이,KOSPI,,67800,4,15600,29.89,53000,67800,52900,12526579,789183164500,9162841170000,135145150,STK
005830,KR7005830005,DB손해보험,KOSPI,,130000,1,1000,0.78,129100,130300,127200,175594,22700115850,9019920000000,69384000,STK
000880,KR7000880005,한화,KOSPI,,119200,1,4200,3.65,117200,121500,115000,548616,65253457650,8935081212000,74958735,STK
003490,KR7003490000,대한항공,KOSPI,,24100,3,0,0.0,24150,24200,23800,2156855,51698870950,8874117930100,368220661,STK
007660,KR7007660004,이수페타시스,KOSPI,,119900,1,6800,6.01,113200,120800,112000,1703634,201067003850,8801765358100,73409219,STK
180640,KR7180640005,한진칼,KOSPI,,130000,1,900,0.7,128600,132700,128400,80273,10442557100,8679096270000,66762279,STK
000100,KR7000100008,유한양행,KOSPI,,108200,1,3400,3.24,104800,108600,104800,578836,62334192700,8652584883400,79968437,STK
005940,KR7005940002,NH투자증권,KOSPI,,24000,1,1150,5.03,23150,24500,23150,1951274,46812841725,8552264856000,356344369,STK
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,360000,1,43500,13.74,326000,375000,315000,1635420,572134827750,8444689920000,23457472,KSQ
443060,KR7443060009,HD현대마린솔루션,KOSPI,,186600,1,600,0.32,187100,191400,185400,121634,22853736800,8365527111000,44831335,STK
161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,67200,1,400,0.6,68000,69900,66900,355572,24047748400,8324404636800,123875069,STK
090430,KR7090430000,아모레퍼시픽,KOSPI,,133300,1,6600,5.21,126500,133500,125500,774846,101699696200,7797084774700,58492759,STK
016360,KR7016360000,삼성증권,KOSPI,,86100,1,2300,2.74,85000,87200,84700,734885,63213580800,7688730000000,89300000,STK
028300,KR7028300002,HLB,KOSDAQ,중견기업부,57300,1,4100,7.71,52700,57600,52400,2142675,120376103600,7624550640300,133063711,KSQ
454910,KR7454910001,두산로보틱스,KOSPI,,114100,2,-1300,-1.13,113500,119500,112400,1028365,118937066500,7395959718000,64819980,STK
006260,KR7006260004,LS,KOSPI,,228000,1,11000,5.07,226000,234000,221500,226909,51616484500,7227600000000,31700000,STK
064400,KR7064400005,LG씨엔에스,KOSPI,,73700,1,5700,8.38,68600,76900,68600,5590192,409715498900,7140494367600,96885948,STK
950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),83100,1,5300,6.81,79800,83500,77400,808509,66041334700,6915687121500,83221265,KSQ
032640,KR7032640005,LG유플러스,KOSPI,,15340,2,-40,-0.26,15360,15460,15190,963616,14784543455,6593566965700,429828355,STK
005385,KR7005381009,현대차우,KOSPI,,281000,2,-11000,-3.77,288500,293000,275500,542231,152784434250,6558809760000,23340960,STK
011070,KR7011070000,LG이노텍,KOSPI,,277000,2,-6000,-2.12,287000,288000,274500,182602,50926356000,6555788639000,23667107,STK
029780,KR7029780004,삼성카드,KOSPI,,55200,1,1600,2.99,53800,55300,53800,82148,4508423650,6395410783200,115858891,STK
034220,KR7034220004,LG디스플레이,KOSPI,,12530,2,-130,-1.03,12800,12870,12460,2209714,27865893540,6265000000000,500000000,STK
141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,165900,1,18200,12.32,148300,166500,148300,796814,126931709950,6073655074200,36610338,KSQ
022100,KR7022100002,포스코DX,KOSPI,,39600,2,-1100,-2.7,40400,41850,39500,1955671,79061882475,6020575268400,152034729,STK
128940,KR7128940004,한미약품,KOSPI,,465500,1,35000,8.13,430000,470500,428000,299253,136761427250,5963516310500,12810991,STK
087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,254000,1,14500,6.05,234000,254000,230000,323700,80607404000,5922606900000,23317350,KSQ
241560,KR7241560002,두산밥캣,KOSPI,,61300,1,1300,2.17,60700,61800,59900,278331,16928823550,5875976784500,95856065,STK
078930,KR7078930005,GS,KOSPI,,62200,1,700,1.14,61500,62400,60900,231096,14295002600,5779336511600,92915378,STK
001040,KR7001040005,CJ,KOSPI,,193300,1,6300,3.37,187900,196200,187600,139515,26956362050,5639913713400,29176998,STK
021240,KR7021240007,코웨이,KOSPI,,77400,1,800,1.04,76000,77800,75800,352659,27000640850,5565766894200,71909133,STK
088980,KR7088980008,맥쿼리인프라,KOSPI,,11380,1,10,0.09,11370,11430,11350,1201707,13695732210,5450132280340,478921993,STK
052690,KR7052690005,한전기술,KOSPI,,140400,1,3700,2.71,136500,142900,136400,459044,64278430900,5366088000000,38220000,STK
028050,KR7028050003,삼성E&A,KOSPI,,27000,1,2150,8.65,25000,28500,24950,3099137,82922738225,5292000000000,196000000,STK
058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,68700,1,3000,4.57,66000,68800,64700,870641,58677215550,5235754095000,76211850,KSQ
009830,KR7009830001,한화솔루션,KOSPI,,29700,1,1600,5.69,28700,30400,28650,3981448,118037778050,5105208319200,171892536,STK
001440,KR7001440007,대한전선,KOSPI,,27300,2,-850,-3.02,28300,28450,27050,3725231,102840506025,5090011290000,186447300,STK
138930,KR7138930003,BNK금융지주,KOSPI,,15900,1,230,1.47,15580,15940,15550,729321,11515834960,4934199824700,310327033,STK
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,473500,1,17500,3.84,472000,478000,463000,203176,95936106750,4919498328000,10389648,KSQ
036570,KR7036570000,엔씨소프트,KOSPI,,227000,2,-1500,-0.66,231500,232500,225000,100573,23004212250,4890492994000,21544022,STK
066970,KR7066970005,엘앤에프,KOSPI,,120200,2,-5700,-4.53,128400,128400,118400,868954,105459245250,4836717462800,40238914,STK
004020,KR7004020004,현대제철,KOSPI,,34950,1,1050,3.1,34600,35500,33550,1615823,56353760750,4663930185750,133445785,STK
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,86200,1,10200,13.42,75800,86500,75400,353140,29018518450,4630233000000,53715000,KSQ
175330,KR7175330000,JB금융지주,KOSPI,,24300,1,350,1.46,23850,24350,23850,491420,11894296825,4614195804300,189884601,STK
271560,KR7271560005,오리온,KOSPI,,116400,1,800,0.69,115500,117000,115300,142814,16598123050,4602005764800,39536132,STK
082740,KR7082740002,한화엔진,KOSPI,,53500,1,1200,2.29,52700,55700,52700,900640,48949178800,4464422097000,83447142,STK
251270,KR7251270005,넷마블,KOSPI,,51800,1,900,1.77,51000,51900,50400,170940,8777269850,4452391403600,85953502,STK
062040,KR7062040001,산일전기,KOSPI,,143700,1,2000,1.41,142100,146900,140100,261304,37430877250,4389345240000,30545200,STK
450080,KR7450080007,에코프로머티,KOSPI,,61700,2,-900,-1.44,64100,64200,60200,521607,32126846100,4353475121800,70558754,STK
011790,KR7011790003,SKC,KOSPI,,113000,2,-3100,-2.67,114300,114400,110800,360273,40525393350,4279117674000,37868298,STK
002380,KR7002380004,KCC,KOSPI,,474500,1,31000,6.99,446000,482000,445500,61318,28884913250,4216630489500,8886471,STK
051900,KR7051900009,LG생활건강,KOSPI,,274000,3,0,0.0,274000,275000,271000,46761,12762257250,4192873766000,15302459,STK
